game_id,name,description,min_players,max_players,avg_time,avg_rating,age,availability,category,price,rent_price
184346,Go Nuts for Donuts,"Grab those sweet treats, just don't reach for the same as anyone else!",2,6,20,6.71448,8,1405,"Bluffing, Card Game, Deduction",103.14,5
174476,10' to Kill,Anthropomorphic animal assassins attempt attacks and avoid apprehension.,2,4,15,6.42987,12,1457,"Animals, Bluffing, Deduction, Murder/Mystery",111.0,5
364,Samarkand,,2,5,30,6.49076,9,907,Economic,288.6,5
39832,Sumeria,Trade routes determine the rise and fall of the city-states of ancient Sumer.,3,4,60,6.56685,10,995,"Abstract Strategy, Ancient",97.68,2
3632,Too Many Cooks,Share a pot to create your own soup using refreshing trick-taking mechanics.,2,5,30,6.3331,10,1326,Card Game,199.8,5
8207,Dungeoneer: Vault of the Fiends,,2,4,30,6.30382,12,2491,"Adventure, Card Game, Dice, Exploration, Fantasy",113.35,5
1002,Cosmic Eidex,Special powers augment a classic trick-taking game.,3,3,60,6.90403,10,850,Card Game,22.6,2
4047,Across 5 Aprils,"The Civil War battles of Bull Run, Pea Ridge, Shiloh, Gettysburg, and Bentonville.",2,2,180,6.96799,12,834,"American Civil War, Wargame",177.6,5
147747,Super Fantasy: Ugly Snouts Assault,,1,6,90,6.86264,8,980,"Exploration, Fantasy, Fighting, Humor",133.16,5
129090,Roll For It!,"Roll it, Match it, Score it in this dice game for everyone!",2,4,30,6.1725,8,3841,Dice,91.91,2
164865,B-Sieged: Sons of the Abyss,Mighty heroes have to withstand the siege of an abyssal horde.,1,6,90,6.73281,13,1878,"Fantasy, Miniatures",794.01,10
185196,Rising 5: Runes of Asteros,Guide 5 heroes to deduce runes and seal the gate as a team before time runs out.,1,5,25,6.95092,12,974,"Adventure, Deduction, Electronic, Puzzle, Science Fiction",79.92,2
40603,Incursion,,2,2,120,7.67241,0,889,"Dice, Miniatures, Science Fiction, Wargame, World War II",155.4,5
106999,Coney Island,,2,4,60,6.49659,10,1078,Economic,199.8,5
431,Alhambra: The Card Game,Draft cards of four different currencies and spent the money on buildings to score.,3,6,45,6.47299,10,2047,"Arabian, Card Game, City Building, Economic, Humor, Medieval",79.92,2
8668,Igloo Pop,It's a mad dash to shake igloos and correctly guess how many beads are hiding inside!,2,6,20,6.26563,7,1306,"Action / Dexterity, Children's Game",177.56,5
163976,Exoplanets,Customize your own personal planetary system.,2,4,60,6.68684,12,1238,"Science Fiction, Territory Building",66.6,2
217776,Import / Export,Run the most successful shipping business by importing and exporting the right goods.,2,6,90,7.28239,8,760,"Bluffing, Card Game, Economic, Industry / Manufacturing, Math, Nautical, Pirates, Transportation",177.38,5
32382,Gipsy King,,2,5,30,6.59038,8,624,Abstract Strategy,333.0,5
19358,Western Town,,2,4,90,7.11786,12,658,"American West, City Building",356.27,5
854,Doge,Build influence in the districts of Venice to win the election for Doge of Venice.,3,4,45,6.51989,12,1186,"Bluffing, Political",66.6,2
3661,Imperium,The upstart Terrans face the lethargic Empire over multiple sessions of a campaign!,2,2,180,6.87205,12,1174,"Science Fiction, Wargame",310.8,5
229791,Triplock,Step into the world of lockpicking in a Steampunk influenced era.,1,2,30,7.00065,12,1819,"Memory, Science Fiction",62.16,2
179835,Stellar Conflict,Go! You don't have much time to deploy your fleet in an interstellar space skirmish.,2,4,10,6.59548,10,1346,"Action / Dexterity, Card Game, Fighting, Real-time, Science Fiction",77.7,2
36345,Monty Python Fluxx,"A silly game of the silly English kuh-nih-gets from that silly place, Camelot!",2,6,40,6.0749,13,8698,"Card Game, Humor, Movies / TV / Radio theme",123.88,5
10947,Master Thieves,Can you find the gems as the box is twisted and turned?,2,8,60,6.51859,10,712,"Deduction, Memory, Party Game",1753.8,20
1452,Mhing,Classic card game based on Mah Jong.,2,6,60,6.64305,10,1444,Card Game,79.92,2
153728,Fields of Despair: France 1914-1918,Advance and hold in the Western Front as the WWI unfolds amidst hard decisions.,2,2,180,8.22045,13,808,"Wargame, World War I",355.2,5
1212,Nuclear Proliferation,Be the sole survivor whether it is Cold War or Hot War.,2,6,30,6.54239,10,1405,"Card Game, Modern Warfare, Negotiation, Political, Wargame",554.78,10
223779,Pocket Mars,Send astronauts and sabotage opponents to settle industries in the red planet.,1,4,30,6.67649,10,1601,"Card Game, Science Fiction, Space Exploration",84.09,2
163841,18CZ,The railway comes to Czech Lands.,2,6,250,8.125,12,535,"Economic, Trains",355.2,5
5451,Hanafuda,"Collect sets of flowers, seasons and animals in this traditional Japanese card game.",2,7,60,6.72257,8,1471,"Card Game, Game System",177.38,5
232361,After The Virus,"Save the survivors, equip yourself and kill the zombies, the mission is to survive.",1,3,90,7.41128,10,599,"Card Game, Zombies",98.12,2
22347,Pecking Order,,2,2,20,6.41334,8,1242,"Animals, Bluffing, Card Game",66.6,2
66120,Zooloretto Junior,Choose trucks with the right animals to build your zoo the best.,2,5,30,6.81801,7,848,"Animals, Children's Game",190.7,5
195227,Quartermaster General: Victory or Death – The Peloponnesian War,Sparta and Athens struggle for the dominance in the ancient Greece.,2,4,120,7.2672,12,633,"Ancient, Wargame",199.8,5
3243,Wooly Bully,Fence in as many of your sheep as you can - but watch out for the big bad wolves!,2,4,30,6.09694,7,3410,"Animals, Bluffing, Farming, Puzzle",86.54,2
163931,Grog Island,Newly-retired pirates trade with merchants and invest their booty to succeed.,2,4,75,6.62101,10,925,"Dice, Economic, Pirates",88.8,2
216199,Smash Up: Big in Japan,Are we turning Japanese? We really think so. Four new factions and new Titan cards!,2,2,45,7.58305,14,1447,"Card Game, Fantasy, Humor",129.87,5
5576,Dungeoneer: Tomb of the Lich Lord,Elbow ahead of your opponents to be the first to complete three quests in the dungeon,2,4,60,6.11257,12,4117,"Adventure, Card Game, Dice, Exploration, Fantasy",48.84,2
41302,First Orchard,Harvest the fruit in the orchard before the raven reaches the end of the trail.,1,4,10,6.78297,2,1161,"Children's Game, Educational",77.66,2
199493,Escape the Room: Secret of Dr. Gravely's Retreat,Work with your guests to discover the dark secret of Dr. Gravely's retreat.,3,8,90,7.07899,13,763,"Deduction, Murder/Mystery, Party Game, Puzzle",106.52,5
6263,King's Breakfast,It's breakfast with the king! You'll be served first but don't get greedy!,3,5,15,6.18264,7,1713,Card Game,66.6,2
125943,Corporate America,Embrace corruption to rise to corporate and political success.,3,6,120,7.31989,13,487,"Economic, Humor, Negotiation, Political",355.2,5
3097,1849: The Game of Sicilian Railways,The poor get poorer in this economic beatdown set on the island of Sicily.,3,5,180,7.89981,14,266,"Economic, Trains, Transportation",1775.78,20
192120,Meeple War,,2,4,60,6.79312,10,1074,"Exploration, Fantasy, Fighting, Medieval",403.77,5
137290,Nosferatu,Renfield is at large helping the vampire to success... or to their mutual demise.,5,8,20,6.60468,10,1233,"Bluffing, Card Game, Deduction, Horror",70.82,2
177659,The Manhattan Project 2: Minutes to Midnight,,2,5,150,7.63103,13,867,"Bluffing, Economic, Industry / Manufacturing, Modern Warfare, Spies/Secret Agents",244.2,5
2077,Hell's Highway,Classic hex and counter. Is Arnhem a bridge too far?,2,2,360,7.28529,12,1012,"Wargame, World War II",222.0,5
15889,Scopa,Sum pip values to capture scoring cards from the table in this classic fishing game!,2,6,30,6.56148,8,1209,"Card Game, Memory",218.05,5
176361,One Night Revolution,,3,10,15,6.23303,14,3839,"Bluffing, Card Game, Deduction, Negotiation, Party Game, Science Fiction, Spies/Secret Agents",62.16,2
139326,UGO!,,2,4,40,6.65084,10,845,"Card Game, Farming",155.4,5
18746,Gustav Adolf the Great: With God and Victorious Arms,,2,2,300,7.76681,12,878,"Pike and Shot, Wargame",333.0,5
25727,Lock 'n Load Tactical: Day of Heroes,"The Battle of Mogadishu depicted in Black Hawk Down, with several scenarios included.",2,2,120,7.66864,12,731,"Modern Warfare, Wargame",222.0,5
99312,Feudality,Colorful characters help you manage your fiefdom.  Beware the monsters!,2,6,90,6.51025,10,977,Medieval,237.23,5
147887,Allegiance: A Realm Divided,Dominate the opposing Hero using powerful unique skills and careful card play.,2,4,60,8.06333,10,450,Fantasy,1132.2,15
233955,Montana,Build settlements and collect resources as you colonize the Western frontier.,2,4,45,6.80794,10,647,"American West, City Building, Territory Building",155.4,5
210274,Petrichor,Control the weather to make it rain and dominate the earth with your plan(t)s.,1,4,80,7.23339,14,955,"Environmental, Farming",168.68,5
2250,Midway,Iconic hidden-movement wargame of cat-and-mouse WWII air-naval battles around Midway.,2,2,120,6.58223,12,1727,"Nautical, Wargame, World War II",222.0,5
3413,Saratoga,,2,2,180,7.11571,12,1035,"Age of Reason, American Revolutionary War, Wargame",106.56,5
1717,Freedom in the Galaxy,Can a small band of valiant rebels withstand the oppression of the galactic empire?,2,2,120,6.67952,12,1717,"Movies / TV / Radio theme, Political, Science Fiction, Wargame",155.4,5
28396,It's Alive!,Build your own Frankenstein's Monster! Nowadays you can just buy body parts!,2,5,30,6.28929,12,1149,"Card Game, Horror",111.0,5
203828,13 Minutes: The Cuban Missile Crisis,Thirteen-card microgame between the two superpowers of the Cuban Missile Crisis.,2,2,13,6.69512,10,1387,"Card Game, Political",100.39,5
88513,Chicken Caesar,Rise to power in ancient Rome...as a chicken.,3,6,90,6.7397,12,805,"Ancient, Humor, Negotiation, Political",399.6,5
154905,Brew Crafters: The Travel Card Game,,2,4,30,6.41458,13,1844,Card Game,28.86,2
181494,CVlizations,Create the happiest CVlization. But beware other leaders getting in your way.,2,5,60,6.5012,10,975,"Card Game, Civilization, Humor",39.96,2
172881,Quartz,Dwarves trying to avoid exploding themselves while mining crystals.,3,5,60,6.97122,14,810,Fantasy,799.2,10
3312,1776,,2,2,120,6.46313,12,2227,"Age of Reason, American Indian Wars, American Revolutionary War, Wargame",66.6,2
160561,Versailles,,2,5,90,6.53621,12,1170,Territory Building,48.84,2
97273,Upon a Salty Ocean,,2,4,120,6.54962,13,826,"Economic, Nautical, Renaissance",266.4,5
122690,Star Trek Deck Building Game: The Original Series,Recruit crew and improve your starship to explore strange new worlds.,2,4,90,6.7075,13,1543,"Adventure, Card Game, Exploration, Fantasy, Fighting, Movies / TV / Radio theme, Science Fiction, Space Exploration",199.8,5
7935,1844: Switzerland,,3,7,300,8.34356,12,181,"Economic, Trains",1309.8,15
45134,Arcana,Recruit the most successful guild in this silent auction deck-building game.,2,4,60,6.15712,13,3256,"Bluffing, Card Game, Fantasy",39.96,2
12004,Candamir: The First Settlers,"Adventure in the Catan Universe. Choose your hero, complete quests and gain awards.",2,4,60,6.16933,12,2475,Exploration,155.4,5
16497,Rat Hot,"Lay tiles to combine hot spices, but cover up the rats or you lose straight away.",2,2,30,6.31727,8,1415,"Abstract Strategy, Print & Play",97.46,2
146784,Dark Gothic,,2,6,45,6.9666,12,853,"Card Game, Horror",191.63,5
176262,Fleet Wharfside,"Purchase contracts, allocate goods, and fish the great briny blue.",2,4,30,6.96933,13,1219,"Animals, Card Game, Nautical",44.4,2
9675,La Strada,Build an expansive network while locking opponents out of lucrative settlements.,2,4,30,6.19768,10,1594,"Abstract Strategy, Transportation",88.76,2
27165,Age of Discovery,,2,4,45,6.37603,10,1301,"Card Game, Economic, Exploration, Nautical, Renaissance",79.92,2
700,Battle Masters,,2,2,60,6.20045,9,3418,"Fantasy, Fighting, Miniatures, Wargame",732.6,10
231280,Harvest Dice,"Plant vegetables and feed your pig, but make sure your crops are the most valuable!",2,4,30,6.82063,8,938,"Dice, Farming",44.4,2
234396,Muse,Lead your teammates to inspiration using cryptic clues and surreal imagery.,2,12,30,6.98782,10,877,"Card Game, Humor, Party Game",57.68,2
13751,Under the Shadow of the Dragon,,2,2,90,6.5258,10,1786,"Adventure, Fantasy",221.78,5
58798,Cardcassonne,,2,5,45,6.28808,8,1900,"Card Game, City Building, Medieval",222.0,5
2363,Orient Express,Clock's ticking! Interview suspects & deduce the culprit before the rail journey ends,1,6,60,6.63659,10,1238,"Deduction, Murder/Mystery, Trains",35.52,2
25114,Die Säulen von Venedig,,2,6,45,6.60398,10,570,City Building,111.0,5
107704,Fief,,3,6,120,7.32271,12,476,"Medieval, Negotiation, Political",865.58,10
26235,Pick & Pack,"Pick & pack apple crates. Stack them and sell, before opponent thwart Your plan.",2,2,20,6.48085,8,752,Abstract Strategy,75.48,2
5651,The Longest Day,"Mammoth Operational wargame of the WWII Normandy Campaign, JUN-AUG 1944.",2,8,5400,7.1554,12,880,"Wargame, World War II",1664.78,20
568,Rage,A trick-taking card game of resentment and revenge!,2,10,45,6.19439,8,3439,Card Game,39.92,2
231197,Raxxon,Work together to contain a zombie outbreak. Don't let Raxxon get too much power!,1,4,60,7.05493,14,1093,"Horror, Medical, Puzzle, Zombies",39.96,2
20865,Bolide,Vector mathematics applied to the world of Formula-One racing.,2,8,120,6.53983,14,936,"Racing, Sports",195.36,5
215371,CrossTalk,The party game of subtle conversation.,4,8,30,7.17405,10,645,"Deduction, Party Game, Word Game",111.0,5
111502,Star Trek Deck Building Game: The Next Generation – Next Phase,,2,4,90,6.79636,13,1451,"Adventure, Exploration, Fighting, Movies / TV / Radio theme, Negotiation, Science Fiction, Space Exploration",75.48,2
72809,Barbarossa,Rush your manga military girls against Moscow to defeat the evil magician Stalin.,2,5,60,6.86114,18,1225,"Card Game, World War II",221.78,5
163920,Gaïa,Build and grow your civilization as you place terrain to form a new world.,2,5,30,6.33527,8,1239,Territory Building,140.75,5
143981,VOLT: Robot Battle Arena,,2,4,30,7.02129,13,613,"Fighting, Miniatures, Science Fiction",39.96,2
10156,The Russian Campaign (fourth and fifth editions),,2,2,240,7.64014,12,476,"Wargame, World War II",1398.6,15
144761,"Going, Going, GONE!",Ever seen an auction where you literally throw your bid? Hopefully you won't miss!,2,6,20,6.23676,8,1626,"Action / Dexterity, Party Game, Real-time",39.96,2
101682,Saints in Armor,,2,2,300,7.99564,14,812,"Pike and Shot, Wargame",555.0,10
3593,Star Wars: Star Warriors,Hex-and-counter simulation of starfighter combat in the Star Wars universe.,2,6,120,6.85245,12,1145,"Movies / TV / Radio theme, Science Fiction",177.6,5
127312,Enigma,,2,4,45,6.49705,8,1020,"Adventure, Puzzle, Real-time",155.4,5
40276,Masters of Venice,,2,5,90,6.64102,15,937,"Economic, Renaissance",359.64,5
173805,Lobotomy,Inmates explore their asylum while preparing for the final clash with the Warden.,1,5,180,7.50087,14,1097,"Adventure, Exploration, Fighting, Horror, Miniatures",1109.78,15
755,Thunder at Cassino,Exciting area-impulse treatment of the WWII battle at Monte Casino.,1,2,360,7.03316,12,1012,"Wargame, World War II",333.0,5
108831,Kulami,Get your area majority groove on in this abstract marble game.,2,2,30,7.15087,10,656,Abstract Strategy,440.76,5
179719,Risk: Game of Thrones,,2,7,240,6.94876,18,1558,"Movies / TV / Radio theme, Wargame",150.96,5
36887,Waterloo,,2,2,180,7.00425,13,891,"Napoleonic, Wargame",377.4,5
3577,Terrible Swift Sword,,2,6,4320,7.2865,12,818,"American Civil War, Wargame",510.6,10
8229,Armadöra,,2,4,30,6.41005,8,1383,"Abstract Strategy, American West, Bluffing, Fantasy, Territory Building",44.4,2
23950,Viktory II,"Explore, expand and conquer in this hex-based 19th century light strategy war game.",2,8,60,6.93321,10,532,"Exploration, Fighting, Territory Building, Wargame",421.8,5
181523,Snowblind: Race for the Pole,Be the first explorers to reach the last place on Earth.,1,4,60,6.99219,10,770,"Dice, Racing",124.32,5
219708,Professor Evil and The Citadel of Time,Will you manage to save the treasures among the traps and time pressure?,2,4,45,6.77533,8,1073,Spies/Secret Agents,215.47,5
42490,Pony Express,,3,5,45,6.48584,8,822,"Action / Dexterity, American West, Bluffing, Dice, Humor, Racing",79.92,2
129820,Salmon Run,,2,4,45,6.58374,10,841,"Animals, Racing",155.4,5
191177,Space Race: The Card Game,,1,4,60,7.11618,13,1086,"Card Game, Space Exploration",213.12,5
9617,Russian Rails,"Build your [crayon] rails across the USSR, from 1946 until after Communism Falls.",2,6,240,6.90087,10,652,"Economic, Trains, Transportation",355.2,5
146725,Golem Arcana,,2,8,45,6.85214,14,1396,"Electronic, Fantasy, Miniatures, Wargame",111.0,5
